Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
celtic-shot-measure-with-handle,Mullingar Pewter Celtic Irish Pewter Shot Measure,"<h2><strong>Mullingar Pewter Celtic Irish Pewter Shot Measure</strong></h2>
<hr>
<h3><strong>Product Code: A18H</strong></h3>
<hr>
<h3><strong>Description</strong></h3>
<p>Elevate your barware collection with the <strong>Mullingar Pewter Celtic Irish Pewter Shot Measure</strong>, a stunning blend of traditional Irish craftsmanship and modern utility. Meticulously handcrafted, this shot measure showcases intricate Celtic designs and features a unique Celtic dragon handle, making it a beautiful and functional piece for any home bar.</p>
<hr>
<h3><strong>Product Details</strong></h3>
<ul>
<li>
<strong>Material:</strong> Finest Irish pewter</li>
<li>
<strong>Capacity:</strong> 1 oz (approximately 30 ml)</li>
<li>
<strong>Design:</strong> Celtic motifs with a dragon handle</li>
<li>
<strong>Finish:</strong> Polished to a brilliant silver sheen</li>
</ul>
<h3><strong>Key Features</strong></h3>
<ul>
<li>
<strong>Exquisite Craftsmanship:</strong> Each shot measure is crafted with precision, highlighting the intricate Celtic designs that wrap around the body of the measure and extend into the uniquely designed dragon handle.</li>
<li>
<strong>Functional and Decorative:</strong> Whether used for accurately measuring spirits or enjoyed as a miniature drinking vessel, this shot measure adds a touch of elegance and tradition to your drinkware.</li>
<li>
<strong>Celtic Tradition:</strong> The detailed Celtic patterns pay homage to Ireland’s rich cultural heritage, making it a meaningful addition to any collection.</li>
<li>
<strong>Perfect Gift:</strong> Ideal for birthdays, weddings, or any special occasion, this shot measure makes a thoughtful gift for those who appreciate fine craftsmanship and Irish tradition.</li>
</ul>
<h3><strong>Why Choose Mullingar Pewter Celtic Shot Measure?</strong></h3>
<ul>
<li>
<strong>Authentic Irish Craftsmanship:</strong> Handcrafted in Mullingar, Ireland, by skilled artisans who ensure every piece meets the highest standards of quality and design.</li>
<li>
<strong>Unique Design:</strong> The Celtic dragon handle adds a distinctive touch that sets this shot measure apart from ordinary barware.</li>
<li>
<strong>Versatile Use:</strong> Perfect for home bars, this shot measure can be used for precise measurements or as a unique conversation piece during gatherings.</li>
</ul>
<h3><strong>Ordering Information</strong></h3>
<ul>
<li>
<strong>Handmade in Ireland:</strong> Proudly crafted in Mullingar, ensuring authenticity and unmatched quality.</li>
<li>
<strong>Price Includes Shipping:</strong> All our pricing includes worldwide shipping, making it convenient and cost-effective to add this beautiful piece to your collection.</li>
</ul>
<p><strong>Add a touch of Irish heritage to your barware collection with the Mullingar Pewter Celtic Irish Pewter Shot Measure. Order now and enjoy the perfect blend of tradition and elegance.</strong></p>
<hr>
<p><strong>HANDMADE IN IRELAND</strong> | <strong>PRICE INCLUDES SHIPPING</strong></p>
<p><span style=""text-decoration: underline;""><strong>About our Pewter Measures</strong></span></p>
<p>Our metal content in all of the above is 92-95% tin with a balance of Copper and Antimony.</p>
<p>Our metal is Lead free and complies with EU, FDA,BS and Proposition 65 standards.</p>
<p>Our items are packaged in Black and Silver Mullingar Pewter Packaging where possible.</p>",Mullingar Pewter,,MEASURE,"21st, birthday, bronze, celtic, general gift, general gifts, gift, Heritage, irish, irish whiskey, men, pewter, pewter silver, pewter spirit, spirit, sports, whiskey, whisky, imported, unlisted",false,Title,Default Title,,,,,A18H,0,shopify,0,deny,manual,59.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/CELTICSHOTMEASURE1OZWITHHANDLE.jpg?v=1642504205,1,Mullingar Pewter Celtic Irish Pewter Shot Measure,false,Mullingar Pewter Celtic Irish Pewter Shot Measure,"Mullingar Pewter Celtic Irish Pewter Shot Measure Product Code: A18H Description Elevate your barware collection with the Mullingar Pewter Celtic Irish Pewter Shot Measure, a stunning blend of traditional Irish craftsmanship and modern utility. Meticulously handcrafted, this shot measure showcases intricate Celtic desi",,,,,,,,,,,,,g,,,true,true,,,unlisted
plain-pewter-pint-tankard,Mullingar Pewter Plain Pint Tankard,"<p><strong>Mullingar Pewter Traditional Plain Tankard</strong><br><strong>Product Code: G7</strong></p>
<p>Handcrafted by skilled pewter artisans, this <strong>plain traditional style pewter tankard</strong> is an excellent gift for any occasion, including birthdays, graduations, groomsmen gifts, and awards. It’s the perfect choice for the discerning drinker who appreciates fine Irish craftsmanship.</p>
<p><strong>Personalization Available</strong><br>Add a personal touch to commemorate a special moment.</p>
<p><strong>Specifications:</strong></p>
<ul>
<li>
<strong>Capacity:</strong> 1 pint</li>
<li>
<strong>Height:</strong> 4.5 inches</li>
<li>
<strong>Diameter at top:</strong> 3.25 inches</li>
<li>
<strong>Base:</strong> 4 inches</li>
</ul>
<p>Also available with <strong>Irish and American flags</strong> for a unique, patriotic touch.</p>
<p><strong>Handmade in Ireland</strong><br><strong>Price includes shipping.</strong></p>
<p><span style=""text-decoration: underline;""><strong>About our Pewter Tankards</strong></span></p>
<p>Our metal content in all of the above is 92-95% tin with a balance of Copper and Antimony.</p>
<p>Our metal is Lead free and complies with EU, FDA,BS and Proposition 65 standards.</p>
<p>Our items are packaged in Black and Silver Mullingar Pewter Packaging where possible.</p>",Mullingar Pewter,,Tankard,"18th, 21st, 25th, 30th, 40th, 70 years, 70th, anniversary, anniversary gift for him, best man, bestman, budweiser, carlsberg, celtic, cheers, cider, dad, dads gift, drink, drinking cup, drinks, drinkware, engraving, father, fathers day, fathersday, gift, irish, pewter silver, pint, tankard, imported, unlisted",false,PINT TANKARD,PLAIN PINT TANKARD,,,,,G7,0,shopify,0,deny,manual,114.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/PINTTANKARD_d5926ab8-0f5e-4000-99a6-493377e750b3.jpg?v=1642587894,1,Mullingar Pewter Plain Pint Tankard,false,Mullingar Pewter Plain Pint Tankard,"Mullingar Pewter Traditional Plain TankardProduct Code: G7 Handcrafted by skilled pewter artisans, this plain traditional style pewter tankard is an excellent gift for any occasion, including birthdays, graduations, groomsmen gifts, and awards. It’s the perfect choice for the discerning drinker who appreciates fine Iri",,,,,,,,,,,,,g,,,true,true,,,unlisted
plain-pewter-pint-tankard,,,,,,,false,,CROSS FLAGS TANKARD,,,,,G7 with Flags crossed,0,shopify,0,deny,manual,114.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
plain-pewter-pint-tankard,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/TANKARDS.jpg?v=1622763767,2,Mullingar Pewter Plain Pint Tankard,,,,,,,,,,,,,,,,,,,,,,,unlisted
kells-goblet,Mullingar Pewter Goblets depicting Letters from the Book of Kells,"<h2><strong>EXCLUSIVE PRODUCT: Mullingar Pewter Goblets depicting Letters from the Book of Kells</strong></h2>
<h3><strong>Product Code: B01</strong></h3>
<hr>
<h3><strong>Description</strong></h3>
<p>Introducing our exquisite Kells Pewter Goblets, a unique addition to any drinkware collection, exclusively available from Mullingar Pewter. These goblets are adorned with intricate designs inspired by the famous Book of Kells, specifically featuring the principal letters that begin each of the four Gospels. Choose from letters Z, IP, ET, and T, or opt for a complete set to own a piece of Irish heritage.</p>
<hr>
<h3><strong>Product Details</strong></h3>
<ul>
<li>
<strong>Product Code:</strong> B01</li>
<li>
<strong>Material:</strong> Premium-grade pewter</li>
<li>
<strong>Design:</strong> Inspired by the Book of Kells, featuring the letters Z, IP, ET, and T</li>
<li>
<strong>Availability:</strong> Individual letters or as a set of four</li>
<li>
<strong>Handcrafted:</strong> Each goblet is meticulously crafted by hand in Ireland</li>
<li>
<strong>Finish:</strong> Polished to a beautiful silver sheen</li>
</ul>
<h3><strong>Key Features</strong></h3>
<ul>
<li>
<strong>Book of Kells Inspiration:</strong> The letters Z, IP, ET, and T are intricately designed to mirror the principal letters in the illuminated manuscripts of the four Gospels in the Book of Kells.</li>
<li>
<strong>Exclusive Design:</strong> These goblets are a unique and exclusive offering from Mullingar Pewter, showcasing the finest craftsmanship.</li>
<li>
<strong>Collectible Set:</strong> Purchase individually or as a complete set of four, perfect for collectors and those who appreciate fine Irish craftsmanship.</li>
</ul>
<h3><strong>Why Choose Kells Goblets?</strong></h3>
<ul>
<li>
<strong>Cultural Significance:</strong> These goblets not only serve as functional drinkware but also as a celebration of Irish history and art.</li>
<li>
<strong>Perfect Gift:</strong> Ideal for weddings, anniversaries, birthdays, or any special occasion for someone who appreciates Celtic design and heritage.</li>
<li>
<strong>Elegant Display:</strong> Makes a stunning addition to any dining setting or display cabinet.</li>
</ul>
<h3><strong>Ordering Information</strong></h3>
<ul>
<li>
<strong>Price:</strong> Each goblet or the complete set is priced to include worldwide shipping.</li>
<li>
<strong>Handmade in Ireland:</strong> Proudly crafted in Mullingar, Ireland, ensuring authenticity and quality.</li>
</ul>
<p><strong>Order today to bring a piece of Ireland’s artistic heritage into your home.</strong></p>
<hr>
<p><strong>EXCLUSIVE PRODUCT</strong> | <strong>HANDMADE IN IRELAND</strong> | <strong>PRICE INCLUDES SHIPPING</strong></p>
<p><span style=""text-decoration: underline;""><strong>About our Pewter Goblets</strong></span></p>
<p>Our metal content in all of the above is 92-95% tin with a balance of Copper and Antimony.</p>
<p>Our metal is Lead free and complies with EU, FDA,BS and Proposition 65 standards.</p>
<p>Our items are packaged in Black and Silver Mullingar Pewter Packaging where possible.</p>",Mullingar Pewter,,Drinkware,"book of kells, goblet, irish, Irish american, irish gift, irish heritage, Irish pewter, kells, kells design, pewter goblet, trinity college, imported, unlisted",false,Kells Gobets,"SET OF FOUR BEER GOBLETS, ONE OF EACH DESIGN.",,,,,B01 set of 4,0,shopify,0,deny,manual,499.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/BEERGOBLETSBOOKOFKELLSLETTERSET_Z_IP_T.jpg?v=1683118702,1,Mullingar Pewter Goblets depicting Letters from the Book of Kells,false,Mullingar Pewter Goblets depicting Letters from the Book of Kells,"EXCLUSIVE PRODUCT: Mullingar Pewter Goblets depicting Letters from the Book of Kells Product Code: B01 Description Introducing our exquisite Kells Pewter Goblets, a unique addition to any drinkware collection, exclusively available from Mullingar Pewter. These goblets are adorned with intricate designs inspired by the ",,,,,,,,,,,,,g,,,true,true,,,unlisted
kells-goblet,,,,,,,false,,Z,,,,,B01Z,0,shopify,0,deny,manual,131.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
kells-goblet,,,,,,,false,,T,,,,,B01T,0,shopify,0,deny,manual,131.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
kells-goblet,,,,,,,false,,IP,,,,,B01IP,0,shopify,0,deny,manual,131.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
kells-goblet,,,,,,,false,,ET,,,,,B01ET,0,shopify,0,deny,manual,131.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
kells-goblet,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BEERGOBLETBOOKOFKELLSLETTERZ.jpg?v=1683118702,2,Mullingar Pewter Goblets depicting Letters from the Book of Kells,,,,,,,,,,,,,,,,,,,,,,,unlisted
kells-goblet,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BEERGOBLETBOOKOFKELLSLETTERT.jpg?v=1683118702,3,Mullingar Pewter Goblets depicting Letters from the Book of Kells,,,,,,,,,,,,,,,,,,,,,,,unlisted
kells-goblet,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BEERGOBLETBOOKOFKELLSLETTERSIP.jpg?v=1683118702,4,Mullingar Pewter Goblets depicting Letters from the Book of Kells,,,,,,,,,,,,,,,,,,,,,,,unlisted
kells-goblet,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BEERGOBLETBOOKOFKELLSLETTERSET.jpg?v=1683118702,5,Mullingar Pewter Goblets depicting Letters from the Book of Kells,,,,,,,,,,,,,,,,,,,,,,,unlisted
irish-legends-pewter-goblet,Mullingar Pewter Exclusive - Irish Legends Pewter Goblet,"<h3>Product Details: Irish Legends Pewter Goblet (12oz) - Mullingar Pewter Exclusive</h3>
<p><strong>Product Code:</strong> P62</p>
<p><strong>Description:</strong> This stunning 12oz Irish Legends Pewter Goblet is part of our exclusive Mullingar Pewter collection. Each goblet is adorned with intricate designs that bring to life the captivating tales of Ireland's rich heritage.</p>
<p><strong>Available Designs:</strong></p>
<ul>
<li>
<strong>Cuchulainn &amp; Ferdia:</strong> Celebrating the heroic saga of Cuchulainn and his close companion, Ferdia.</li>
<li>
<strong>The Salmon of Knowledge:</strong> Featuring the legendary fish that bestowed wisdom upon the deserving.</li>
<li>
<strong>The Children of Lir:</strong> Depicting the heart-wrenching story of the four children transformed into swans.</li>
<li>
<strong>The Hound of Culainn:</strong> Illustrating the tale of the mighty warrior's loyal hound.</li>
</ul>
<p><strong>Special Feature:</strong> Each goblet comes with a detailed booklet that narrates all four of these legendary Irish stories, making it not just a drinkware piece but a gateway to ancient Irish lore.</p>
<p><strong>Handcrafted in Ireland:</strong> Each goblet is meticulously handcrafted by skilled artisans, ensuring a unique and high-quality piece that embodies traditional Irish craftsmanship.</p>
<p><strong>Price:</strong> The listed price includes shipping, delivering this exquisite piece of Irish culture directly to your door.</p>
<p><strong>Perfect For:</strong> Ideal as a unique gift, a collector's item, or a cherished addition to your home, bringing a touch of Irish legend and artistry to any setting.</p>
<p><span style=""text-decoration: underline;""><strong>About our Goblets</strong></span></p>
<p>Our metal content in all of the above is 92-95% tin with a balance of Copper and Antimony.</p>
<p>Our metal is Lead free and complies with EU, FDA,BS and Proposition 65 standards.</p>
<p>Our items are packaged in Black and Silver Mullingar Pewter Packaging where possible.</p>",Mullingar Pewter,,GOBLETS,"children of lir, cuchulainn, ferdia, general gift, gift, goblet, goblets, hound of culainn, irish, legends, pewter goblet, pewter goblets, pewter silver, pewter silver goblet, pewter silver goblets, salmon of knowledge, imported, unlisted",false,Legends Goblet,Salmon of Knowledge Goblet,,,,,P62 S,0,shopify,0,deny,manual,119.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/1644930985772.jpg?v=1644932427,1,Mullingar Pewter Exclusive - Irish Legends Pewter Goblet,false,Mullingar Pewter Exclusive,Product Details: Irish Legends Pewter Goblet (12oz) - Mullingar Pewter Exclusive Product Code: P62 Description: This stunning 12oz Irish Legends Pewter Goblet is part of our exclusive Mullingar Pewter collection. Each goblet is adorned with intricate designs that bring to life the captivating tales of Ireland's rich he,,,,,,,,,,,,,g,,,true,true,,,unlisted
irish-legends-pewter-goblet,,,,,,,false,,Cuchulainn & Ferdia Goblet,,,,,P62 C,0,shopify,0,deny,manual,119.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
irish-legends-pewter-goblet,,,,,,,false,,Children of Lir Goblet,,,,,P62 L,0,shopify,0,deny,manual,119.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
irish-legends-pewter-goblet,,,,,,,false,,Hound of Culainn,,,,,P62 H,0,shopify,0,deny,manual,119.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
irish-legends-pewter-goblet,,,,,,,false,,Set of 4 Legends Goblets,,,,,P62 Set of 4,0,shopify,0,deny,manual,449.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
irish-legends-pewter-goblet,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/1644930985796.jpg?v=1644932480,2,Mullingar Pewter Exclusive - Irish Legends Pewter Goblet,,,,,,,,,,,,,,,,,,,,,,,unlisted
irish-legends-pewter-goblet,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/1644930985819.jpg?v=1644932522,3,Mullingar Pewter Exclusive - Irish Legends Pewter Goblet,,,,,,,,,,,,,,,,,,,,,,,unlisted
irish-legends-pewter-goblet,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/1644930985841.jpg?v=1644932598,4,Mullingar Pewter Exclusive - Irish Legends Pewter Goblet,,,,,,,,,,,,,,,,,,,,,,,unlisted
